"X1" "X2" "Y"
1.12910714657242 0.425616319332836 0.829537234153264
-0.236315428860758 -0.118704716373867 -0.753804160264902
-1.19119616288985 -0.896571878166892 -0.718574413298435
2.30465082352567 1.7437317780561 0.768886505445175
-0.513910548968506 0.0878889896622425 -1.02659809241245
-0.436041225408322 -0.694159893263266 -0.421143938205762
0.977663490335058 0.460313142203932 -0.804204200137463
0.702596964424852 -0.0408620437767914 0.126848535059635
0.353315668371279 0.122041930200335 0.500053961010304
0.279116819621965 0.887277172046601 0.623781395617622
0.399667030318366 0.307913096844295 -0.0433001688191887
0.626476110758988 1.15829881004901 0.0932241375634585
1.05429442107759 0.820952945262285 -0.773366636123933
-0.81223142194866 -0.223144792251123 0.838348178074798
-1.27434325386875 -0.633135348062673 -0.553560054763822
0.0457813557051435 -0.589631127548273 0.508784239708482
0.238974572697075 1.12389199103666 -0.690604546021428
0.472156854957564 0.639293523744388 0.696856711920258
0.50281855016429 0.199479235998038 0.96847079050889
-2.32946973444194 -1.88583945742741 -1.66313036904703
-0.0301840904104899 -0.242873880416235 -0.498264133574623
0.494936932151873 0.62183873272755 -0.524024414726387
0.994065196533963 -1.57670995140727 1.23961037855223
-0.250837609115354 -1.12604584084864 -0.0422123460270524
0.565051148637847 -0.76306925837265 1.62343465032882
0.973868307231878 1.08576798623691 0.957470418735338
0.230269843553553 -0.779018968629298 -1.50491438278231
1.01677978582505 1.44726077336027 -0.761343768135874
-0.42191123452553 0.528332756916772 -0.417281658181579
0.765207044604745 0.425507926606501 0.590682634164855
-1.38158641837665 -1.37230814900463 0.0856535804331715
0.162940782947092 0.198885417488843 0.434666502418049
0.165695395607364 1.4115136336455 -0.358248404708015
0.320711232690301 -0.138205358775937 0.68035456726563
1.48132374255307 2.04681069571942 -0.433378226309144
0.560390577644663 1.26852913418716 0.544698280511248
0.808798380082054 2.48212745461452 1.62294616324015
1.00752278914029 2.17100706039726 -0.707693497572254
0.0906899080395096 -0.418529095458872 0.764702007288125
0.448552908437302 0.521822994088342 -0.405946669064697
-1.58753262663388 -0.873687048577856 -1.20687897178967
0.97070677686782 -0.263549766281514 1.49700324966496
0.251208842662563 0.430674062558436 1.11557145833844
0.308862036524263 0.0428468485370976 -0.154025184452188
1.00247664956976 0.156557732635672 0.730360473509762
0.818856088891418 0.324844659481543 0.725895880907722
1.32857610866265 -0.635645032827008 1.52534483073127
1.14518156878143 0.563321126514681 0.768870016611479
0.392642224729149 -0.0577660502716791 0.541579973373935
0.367772061796681 0.020985333075051 0.406113698374835
1.69260920931966 1.35117692895828 0.599389449119885
0.719178704350201 0.0408327213045465 0.105670651657221
1.02284129274639 -0.396195169707123 1.69505516261279
1.00353651348881 1.04831529774586 -0.286124919312994
-0.432887343345591 0.27245186835412 0.330039889452586
-0.875162698080735 -1.19797075133372 0.673489091352041
-1.29821657136582 -1.42494935618883 -1.54189182224419
0.128989531239224 1.45447165030262 -0.171911515428135
-1.67143313349951 -0.699891176422204 -1.74110829125145
1.05418373915019 0.910846531011719 0.214708301688296
-0.508678085680342 -0.222823475197274 -1.31358989196754
-2.79053638300996 -1.59244118048894 -1.71500137969709
-0.116752166051254 0.19634249970127 -0.413780877107047
-0.154526382824839 0.973653904371768 0.529926809964233
-0.0819472246748914 -0.377739934708238 0.148067526257088
-2.15105144964041 -1.52097926772768 -0.53223589849778
0.817089287932822 -0.229319144169005 1.88470210445999
-1.9317588686605 -0.673409813844994 -0.702755977830862
-1.36081712138247 -0.877882449137215 -1.19364800566976
-0.303727940158656 -1.36209983533209 0.674307748577683
-0.314338986586766 -1.03548147122764 1.24349622254178
0.856264477013874 -0.203238821396427 -0.167468505860549
0.37824012680262 0.252686198514385 -0.262932637984362
-0.509864352235538 0.395627280787931 -2.0329282934184
-1.5128926406346 -2.88647478058383 -0.676597904844132
-0.276779641117785 0.742669488016622 -0.493577068737263
1.41668101959697 1.43111474449989 -0.280727893084336
0.831213413195391 -1.67249042660365 2.40975242664801
-0.456390741259083 -0.372853585957293 -0.0660751868404526
0.211021072594349 0.118538439818617 0.00464863717163969
-0.375617165753005 2.02639155874754 -1.82315084370398
0.119938115056083 0.0190917084936478 -0.162934606590168
0.886395058813213 0.485657626671349 1.59204705385546
0.240226387093578 -0.382257353536134 0.152930979470717
-1.30288413459715 -1.01171065818231 0.258700836247462
-0.771227876902895 -1.84925538707816 0.917213760611985
-1.02412005820898 -0.951340395396497 0.634939162264874
0.102224045069918 0.613736658162279 -0.184279745938396
-0.545923050503367 0.0338622036272531 0.869276097774605
0.995845074799367 0.885791294269195 0.43693941628384
0.181747150319319 0.0820984574643148 -0.666198774767153
-0.389119204393983 1.50351496829904 -2.4172425594192
-2.45550703302724 -0.320556110481418 -1.32214411404504
-1.38454375175151 -0.901456048603823 -0.187570155787288
0.837741192662702 -1.4538886608131 1.48172211358477
0.0659020484233307 -1.05459409176454 -0.299329594658964
0.495332965357674 0.656506333351163 1.28359200051514
-1.17898978152538 0.0261914419434287 -1.25567951777484
-1.02615190750769 -0.919643670026799 -0.615256698344823
-2.1495011178936 -0.326502393994268 -2.9617249783996
